1066.2841796875	-2.39565014839172
1063.232421875	-2.39650249481201
1060.1806640625	-2.38548159599304
1055.908203125	-2.38052725791931
1054.0771484375	-2.38955855369568
1052.24609375	-2.38845467567444
1049.8046875	-2.40726828575134
1047.36328125	-2.38737225532532
1043.701171875	-2.38904714584351
1041.8701171875	-2.38740086555481
1038.2080078125	-2.39568948745728
1035.7666015625	-2.38720893859863
1033.3251953125	-2.39113092422485
1030.2734375	-2.40346074104309
1027.83203125	-2.4094831943512
1025.390625	-2.40179181098938
1022.94921875	-2.40716576576233
1019.287109375	-2.39193916320801
1016.845703125	-2.41081953048706
1016.2353515625	-2.40594863891602
1011.962890625	-2.41757392883301
1008.30078125	-2.41866707801819
1007.6904296875	-2.42195963859558
1003.41796875	-2.40635395050049
1002.197265625	-2.40984320640564
999.1455078125	-2.4246609210968
996.7041015625	-2.40541577339172
993.65234375	-2.42716670036316
991.8212890625	-2.43404388427734
988.1591796875	-2.42484450340271
985.7177734375	-2.42889642715454
984.4970703125	-2.42602586746216
980.8349609375	-2.42364287376404
978.3935546875	-2.42310404777527
975.9521484375	-2.42733836174011
972.2900390625	-2.43913769721985
970.458984375	-2.44504451751709
968.6279296875	-2.43310332298279
964.9658203125	-2.4370539188385
963.7451171875	-2.43431210517883
960.0830078125	-2.43818879127502
957.6416015625	-2.4416708946228
955.810546875	-2.42998003959656
953.9794921875	-2.43650436401367
950.3173828125	-2.44107007980347
947.8759765625	-2.46163010597229
944.82421875	-2.4346661567688
943.603515625	-2.45749950408936
940.5517578125	-2.46175646781921
936.279296875	-2.43677616119385
933.837890625	-2.44396924972534
932.0068359375	-2.4432897567749
929.5654296875	-2.46228337287903
927.1240234375	-2.45658993721008
922.2412109375	-2.45414018630981
921.630859375	-2.45193362236023
918.5791015625	-2.45767116546631
916.748046875	-2.46442675590515
912.4755859375	-2.47363090515137
911.865234375	-2.45752930641174
908.203125	-2.45965957641602
904.541015625	-2.46370673179626
902.099609375	-2.45827436447144
901.4892578125	-2.46285080909729
897.216796875	-2.46318817138672
894.775390625	-2.46879696846008
892.9443359375	-2.46578454971313
889.892578125	-2.46952891349792
888.0615234375	-2.4760365486145
885.009765625	-2.48318076133728
881.9580078125	-2.45796918869019
879.5166015625	-2.47592568397522
878.2958984375	-2.48259902000427
874.0234375	-2.49857068061829
871.58203125	-2.49831557273865
869.140625	-2.48172044754028
866.0888671875	-2.48321175575256
862.4267578125	-2.48243451118469
860.595703125	-2.48729348182678
858.7646484375	-2.48761773109436
855.712890625	-2.48261570930481
853.271484375	-2.48563170433044
851.4404296875	-2.4870753288269
848.388671875	-2.48518586158752
846.5576171875	-2.49166369438171
842.28515625	-2.4867308139801
840.4541015625	-2.49985814094543
838.0126953125	-2.48096704483032
836.181640625	-2.48392820358276
833.1298828125	-2.49563097953796
830.6884765625	-2.49876976013184
827.0263671875	-2.48388171195984
823.974609375	-2.48650550842285
823.3642578125	-2.48319387435913
819.7021484375	-2.49869704246521
819.091796875	-2.48749613761902
815.4296875	-2.49049544334412
811.767578125	-2.49519944190979
809.326171875	-2.49750256538391
807.4951171875	-2.50829339027405
803.8330078125	-2.50157356262207
801.3916015625	-2.49545454978943
798.9501953125	-2.5144362449646
796.5087890625	-2.49784827232361
792.8466796875	-2.5120222568512
791.015625	-2.5037682056427
789.1845703125	-2.50450849533081
785.5224609375	-2.49645113945007
783.69140625	-2.50596284866333
780.029296875	-2.50977993011475
779.4189453125	-2.51856446266174
775.146484375	-2.51696705818176
772.705078125	-2.50505924224854
769.6533203125	-2.53226637840271
767.2119140625	-2.53115773200989
763.5498046875	-2.52392411231995
761.71875	-2.52270221710205
759.27734375	-2.53316283226013
756.8359375	-2.55156755447388
754.39453125	-2.54992723464966
751.3427734375	-2.55339503288269
750.732421875	-2.55846619606018
747.0703125	-2.55764722824097
744.62890625	-2.5776207447052
742.7978515625	-2.89822340011597
739.74609375	-2.89350271224976
736.083984375	-2.87215352058411
733.0322265625	-2.87004590034485
731.201171875	-2.85711288452148
728.1494140625	-2.82027006149292
726.9287109375	-2.83266186714172
724.4873046875	-2.80308127403259
720.8251953125	-2.76919484138489
717.7734375	-2.80377507209778
714.7216796875	-2.77587294578552
714.111328125	-2.75639891624451
710.44921875	-2.74680376052856
708.0078125	-2.72532105445862
705.56640625	-2.74152994155884
703.125	-2.7135968208313
699.462890625	-2.71551370620728
698.2421875	-2.71045327186584
695.1904296875	-2.68614768981934
692.7490234375	-2.67176985740662
689.697265625	-2.66489624977112
687.255859375	-2.64847278594971
684.2041015625	-2.65203237533569
681.15234375	-2.64156460762024
679.3212890625	-2.59494304656982
677.490234375	-2.61776685714722
673.828125	-2.60677814483643
671.9970703125	-2.59607911109924
669.5556640625	-2.57889032363892
665.8935546875	-2.56536245346069
664.0625	-2.56477832794189
660.400390625	-2.56396412849426
659.1796875	-2.55357265472412
656.1279296875	-2.5364089012146
653.076171875	-2.53138303756714
650.634765625	-2.51891732215881
647.5830078125	-2.50850796699524
644.53125	-2.4849271774292
642.7001953125	-2.46653079986572
639.6484375	-2.44641065597534
637.8173828125	-2.44519710540771
635.3759765625	-2.4487566947937
632.32421875	-2.43921995162964
631.103515625	-2.42264866828918
627.44140625	-2.40599751472473
624.3896484375	-2.39771723747253
622.55859375	-2.41874098777771
620.1171875	-2.3666524887085
617.0654296875	-2.37840175628662
614.6240234375	-2.36851930618286
611.572265625	-2.35462784767151
609.130859375	-2.34544277191162
607.2998046875	-2.32943177223206
603.6376953125	-2.32252955436707
602.4169921875	-2.31440544128418
597.5341796875	-2.29915380477905
596.923828125	-2.2903299331665
594.482421875	-2.27556705474854
590.2099609375	-2.23658800125122
588.9892578125	-2.22658157348633
585.3271484375	-2.24509477615356
582.8857421875	-2.23373413085938
581.0546875	-2.1946108341217
578.61328125	-2.20098614692688
575.5615234375	-2.19587802886963
574.3408203125	-2.16707825660706
570.068359375	-2.15887308120728
567.0166015625	-2.15593814849854
565.7958984375	-2.15646147727966
560.9130859375	-2.13255047798157
559.6923828125	-2.11223602294922
556.0302734375	-2.09851861000061
554.8095703125	-2.12941408157349
551.7578125	-2.06768274307251
549.31640625	-2.07794547080994
546.875	-2.09040403366089
543.8232421875	-2.04692482948303
541.3818359375	-2.05358386039734
538.330078125	-2.03566074371338
537.109375	-1.98415994644165
533.447265625	-1.99963212013245
531.6162109375	-2.00569033622742
528.564453125	-1.99171662330627
526.123046875	-1.97762250900269
523.681640625	-1.96580767631531
521.240234375	-1.94823980331421
517.578125	-1.96236968040466
516.357421875	-1.92258715629578
513.3056640625	-1.93132519721985
510.8642578125	-1.90662026405334
507.8125	-1.89387321472168
504.7607421875	-1.89752340316772
502.3193359375	-1.86694145202637
498.6572265625	-1.85702919960022
499.267578125	-1.85054540634155
496.2158203125	-1.82327032089233
491.3330078125	-1.81839346885681
491.3330078125	-1.79773807525635
487.060546875	-1.79905533790588
483.3984375	-1.79003477096558
482.177734375	-1.75270795822144
479.1259765625	-1.74781322479248
477.294921875	-1.75469398498535
473.0224609375	-1.72148823738098
470.5810546875	-1.71721220016479
469.3603515625	-1.69167757034302
466.9189453125	-1.68413996696472
465.087890625	-1.70016765594482
460.8154296875	-1.65570974349976
457.1533203125	-1.6447114944458
456.54296875	-1.62900447845459
452.2705078125	-1.61250591278076
450.439453125	-1.63125514984131
449.8291015625	-1.60618424415588
445.556640625	-1.58860206604004
442.5048828125	-1.58260345458984
440.673828125	-1.55359864234924
437.01171875	-1.53192162513733
436.4013671875	-1.53599500656128
432.12890625	-1.52722001075745
429.6875	-1.51115417480469
427.8564453125	-1.45741701126099
424.1943359375	-1.49277210235596
422.36328125	-1.47942423820496
419.3115234375	-1.41990900039673
417.48046875	-1.44752264022827
413.2080078125	-1.4293098449707
410.15625	-1.39318943023682
408.935546875	-1.38955593109131
405.8837890625	-1.37503623962402
402.83203125	-1.38093113899231
